id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value
0,3,0.01,1000000,124999,152225229,4,240,1789,0,3033668405
6,3,0.1,10000,1666,151037315,3,192,20046,0,2706773160
1,3,0.2,1000000,999999,149474665,3,224,17931,0,3262120281
5,3,0.01,100000,99999,147128192,3,216,2105,0,1305028857
9,3,0.2,1000000,166666,147346563,2,224,17931,0,3262084419
8,3,0.01,100000,99999,148460569,2,216,2105,0,1305028857
8,3,0.1,100000,99999,144349586,2,216,18629,0,409256
9,0,0.05,100000,24999,985622889,36,73640,777,0,3603331232
7,0,0.1,100000,49999,1039311389,62,82208,1554,0,668863500
2,3,0.1,100000,16666,146817306,3,216,18629,0,372010
2,0,0.05,10000,2499,110584511,11,19208,85,0,121472822
4,3,0.1,100000,99999,146791798,2,216,18629,0,409256
1,3,0.2,10000,1249,145518961,3,192,17761,0,4022076665
2,3,0.2,1000000,166666,143226556,3,224,17931,0,3262084419
9,0,0.05,10000,4999,108429806,25,19208,85,0,3023121966
3,3,0.1,100000,99999,143802580,3,216,18629,0,409256
3,0,0.01,10000,1666,135965456,13,37856,17,0,718823673
0,3,0.05,10000,2499,143056032,3,192,12780,0,1150838887
9,0,0.01,10000,2499,134956673,16,37856,17,0,1649755162
0,3,0.05,1000000,124999,166730782,3,240,8946,0,3776562248
5,3,0.1,1000000,166666,150546205,3,232,10519,0,1121205
8,0,0.1,100000,24999,1065174063,35,82208,1554,0,1267528506
9,0,0.2,10000,9999,111260158,20,16328,343,0,1972269403
8,3,0.1,100000,12499,143591302,2,216,18629,0,353387
5,3,0.2,1000000,999999,153961676,2,224,17931,0,3262120281
7,0,0.2,100000,16666,1152044455,24,92728,3109,0,2602364717
7,3,0.05,100000,49999,161032677,2,216,7702,0,4412297
9,3,0.05,100000,16666,155687813,3,216,7702,0,4404597
5,0,0.01,100000,49999,1174545053,76,89400,155,0,3751760978
5,3,0.1,100000,49999,146836030,3,216,18629,0,390633
5,3,0.01,10000,1666,149307229,2,192,2281,0,3415858
8,3,0.05,1000000,249999,154647002,2,240,8946,0,3776571191
6,3,0.1,1000000,499999,163149468,3,232,10519,0,1131722
4,0,0.05,100000,12499,1047653043,16,73640,777,0,4213809809
1,3,0.01,100000,16666,150837958,3,216,2105,0,3781457879
4,0,0.01,10000,9999,139609235,42,37856,17,0,2779732145
0,3,0.2,1000000,124999,149413990,3,224,17931,0,3262066488
9,0,0.1,10000,1666,108077257,7,16616,171,0,3562688962
9,3,0.05,10000,1249,144569648,3,192,12780,0,108039267
7,0,0.01,10000,1666,139033256,13,37856,17,0,718823673
8,0,0.01,100000,12499,1211089304,58,89400,155,0,3909692739
1,3,0.1,10000,2499,158359512,3,192,20046,0,640115914
2,0,0.1,100000,99999,1095271301,91,82208,1554,0,738315031
6,3,0.1,10000,9999,150658196,1,192,20046,0,801888958
2,3,0.01,10000,1666,144119269,2,192,2281,0,3415858
8,0,0.1,10000,9999,110176012,21,16616,171,0,2097193400
1,3,0.01,10000,9999,143938703,3,192,2281,0,3422698
4,3,0.01,1000000,124999,153379651,3,240,1789,0,3033668405
8,0,0.2,100000,24999,1184534286,33,92728,3109,0,2248833913
3,3,0.1,10000,1249,152142322,3,192,20046,0,2706773160
5,3,0.1,1000000,999999,157148687,2,232,10519,0,1142239
7,0,0.05,10000,1666,112581475,10,19208,85,0,2201437574
7,3,0.05,10000,1666,161740656,2,192,12780,0,108039267
6,3,0.01,1000000,166666,153575201,2,240,1789,0,3033670193
6,0,0.01,100000,49999,1237975908,77,89400,155,0,3751760978
2,3,0.01,100000,24999,150711815,2,216,2105,0,3781457879
5,3,0.01,10000,2499,146769298,3,192,2281,0,3418138
6,3,0.2,10000,1666,160896544,2,192,17761,0,4022076665
1,3,0.1,100000,99999,152781740,2,216,18629,0,409256
7,3,0.01,10000,4999,158230196,3,192,2281,0,3420418
3,3,0.05,1000000,499999,158308528,3,240,8946,0,3776580134
4,3,0.1,1000000,499999,155154159,3,232,10519,0,1131722
0,3,0.01,1000000,499999,163954937,3,240,1789,0,3033671981
1,3,0.2,1000000,124999,154759800,3,224,17931,0,3262066488
4,3,0.2,10000,4999,144086757,3,192,17761,0,1367028
0,0,0.01,10000,1666,143674457,14,37856,17,0,718823673
7,0,0.05,10000,4999,129040237,26,19208,85,0,3023121966
2,3,0.2,1000000,249999,162670712,3,224,17931,0,3262084419
6,0,0.1,10000,4999,126475890,11,16616,171,0,1671145458
0,3,0.1,100000,49999,155394391,3,216,18629,0,390633
9,0,0.05,10000,1249,114454509,6,19208,85,0,373701658
4,3,0.2,100000,49999,166287376,3,200,16939,0,1860678
1,0,0.2,10000,1666,112280366,6,16328,343,0,3155662182
8,0,0.2,100000,99999,1223028464,101,92728,3109,0,1925803705
8,3,0.05,100000,99999,165456896,3,216,7702,0,4419997
6,3,0.2,1000000,499999,164208109,3,224,17931,0,3262102350
5,0,0.1,10000,4999,115685392,12,16616,171,0,1671145458
5,0,0.05,10000,9999,122127919,23,19208,85,0,1655878139
5,3,0.1,1000000,499999,164935749,1,232,10519,0,1131722
8,0,0.05,100000,24999,1138915271,35,73640,777,0,3603331232
4,0,0.2,100000,24999,1239919532,69,92728,3109,0,2248833913
3,3,0.1,1000000,166666,168681673,3,232,10519,0,1121205
1,3,0.01,10000,1249,160425353,2,192,2281,0,3415858
2,3,0.01,1000000,124999,173627253,3,240,1789,0,3033668405
0,0,0.1,10000,1249,115393844,6,16616,171,0,1102736965
8,0,0.2,10000,1666,113241298,7,16328,343,0,3155662182
1,3,0.01,10000,1666,158385505,2,192,2281,0,3415858
1,3,0.05,1000000,124999,163378066,2,240,8946,0,3776562248
0,3,0.1,10000,1666,152717121,3,192,20046,0,2706773160
7,3,0.1,1000000,499999,162645140,3,232,10519,0,1131722
8,3,0.1,10000,1249,153583434,3,192,20046,0,2706773160
9,3,0.01,10000,4999,169214074,3,192,2281,0,3420418
6,0,0.05,10000,9999,118464148,20,19208,85,0,1655878139
7,3,0.05,10000,2499,162264383,3,192,12780,0,1150838887
0,0,0.2,100000,16666,1282695200,24,92728,3109,0,2602364717
2,3,0.2,1000000,124999,163571515,3,224,17931,0,3262066488
5,0,0.2,10000,1666,119839978,9,16328,343,0,3155662182
5,0,0.2,10000,2499,115830641,8,16328,343,0,379502619
7,3,0.1,10000,1666,160492756,2,192,20046,0,2706773160
7,0,0.2,10000,1666,116020959,7,16328,343,0,3155662182
7,0,0.01,100000,16666,1329124735,44,89400,155,0,3530829676
5,0,0.1,100000,16666,1224396967,23,82208,1554,0,3839437712
4,0,0.05,10000,2499,120656248,11,19208,85,0,121472822
2,0,0.1,10000,1249,120002080,18,16616,171,0,1102736965
4,3,0.05,10000,2499,163743361,2,192,12780,0,1150838887
8,3,0.1,100000,16666,162095195,3,216,18629,0,372010
4,0,0.01,100000,99999,1350429604,134,89400,155,0,3266543219
8,3,0.2,10000,1666,171816484,3,192,17761,0,4022076665
7,0,0.05,100000,24999,1172181328,36,73640,777,0,3603331232
3,3,0.2,100000,24999,161714875,3,200,16939,0,1843741
0,3,0.01,100000,49999,166993250,3,216,2105,0,2543241265
6,3,0.01,100000,24999,161075280,2,216,2105,0,3781457879
0,3,0.05,1000000,499999,171043488,2,240,8946,0,3776580134
9,0,0.01,100000,99999,1361177423,81,89400,155,0,3266543219
6,3,0.05,100000,99999,164305084,2,216,7702,0,4419997
7,0,0.1,10000,1666,119460795,11,16616,171,0,3562688962
4,0,0.05,100000,49999,1182722237,62,73640,777,0,1994726445
7,3,0.01,100000,24999,163144850,3,216,2105,0,3781457879
3,0,0.2,10000,4999,123568177,12,16328,343,0,1556275943
0,3,0.2,10000,1666,160642649,2,192,17761,0,4022076665
7,3,0.1,100000,16666,178520305,3,216,18629,0,372010
8,3,0.1,1000000,166666,174077311,3,232,10519,0,1121205
1,3,0.2,1000000,166666,166742576,3,224,17931,0,3262084419
6,3,0.2,10000,1249,161923573,3,192,17761,0,4022076665
6,0,0.05,10000,1666,122466875,8,19208,85,0,2201437574
5,3,0.01,10000,4999,159984312,3,192,2281,0,3420418
1,0,0.2,100000,16666,1392277202,24,92728,3109,0,2602364717
9,3,0.01,1000000,249999,167943854,3,240,1789,0,3033670193
7,0,0.2,100000,99999,1330781718,168,92728,3109,0,1925803705
2,3,0.2,1000000,999999,169497724,3,224,17931,0,3262120281
1,0,0.01,100000,16666,1407111274,43,89400,155,0,3530829676
3,0,0.01,100000,24999,1392471554,54,89400,155,0,577945553
4,3,0.01,10000,9999,160607995,2,192,2281,0,3422698
3,0,0.2,100000,24999,1349964588,36,92728,3109,0,2248833913
9,3,0.1,100000,12499,172786444,2,216,18629,0,353387
3,0,0.1,10000,9999,122304748,17,16616,171,0,2097193400
4,3,0.1,10000,9999,160119805,2,192,20046,0,801888958
1,0,0.01,10000,1666,161878435,19,37856,17,0,718823673
8,3,0.01,1000000,999999,179130148,3,240,1789,0,3033673769
4,0,0.2,10000,1666,122590632,6,16328,343,0,3155662182
7,3,0.01,1000000,166666,176397198,3,240,1789,0,3033670193
4,3,0.1,1000000,124999,187064783,3,232,10519,0,421880554
6,0,0.1,100000,49999,1289833660,64,82208,1554,0,668863500
8,0,0.1,10000,2499,123085228,7,16616,171,0,999913583
3,0,0.01,10000,2499,157570761,18,37856,17,0,1649755162
0,3,0.2,10000,1249,161106158,2,192,17761,0,4022076665
1,3,0.2,100000,16666,180526714,4,200,16939,0,1843741
2,3,0.05,100000,99999,168630337,3,216,7702,0,4419997
6,3,0.05,1000000,124999,178724297,3,240,8946,0,3776562248
4,3,0.05,100000,24999,167839381,3,216,7702,0,4404597
2,0,0.2,10000,4999,122893395,22,16328,343,0,1556275943
7,0,0.05,100000,99999,1233372349,83,73640,777,0,323295415
7,0,0.05,100000,49999,1270074273,63,73640,777,0,1994726445
2,3,0.2,100000,16666,167511955,3,200,16939,0,1843741
1,0,0.05,10000,1249,127021950,8,19208,85,0,373701658
6,0,0.1,10000,2499,131590245,11,16616,171,0,999913583
3,0,0.1,10000,4999,126603513,12,16616,171,0,1671145458
0,0,0.05,100000,16666,1248297136,23,73640,777,0,784751178
2,3,0.01,100000,49999,168364907,3,216,2105,0,2543241265
7,3,0.1,10000,1249,172654643,3,192,20046,0,2706773160
8,3,0.1,100000,49999,169516043,2,216,18629,0,390633
5,3,0.1,100000,24999,179074204,3,216,18629,0,372010
8,0,0.1,10000,1666,131118698,7,16616,171,0,3562688962
8,3,0.2,1000000,999999,172770605,3,224,17931,0,3262120281
9,3,0.05,10000,1666,175202090,3,192,12780,0,108039267
7,3,0.01,100000,16666,191191726,2,216,2105,0,3781457879
8,3,0.05,10000,1249,175324720,3,192,12780,0,108039267
7,3,0.2,10000,1249,164358350,3,192,17761,0,4022076665
0,3,0.01,1000000,999999,178310510,3,240,1789,0,3033673769
5,3,0.01,10000,9999,164721597,2,192,2281,0,3422698
0,0,0.05,100000,99999,1298873264,83,73640,777,0,323295415
1,0,0.1,10000,4999,124664932,11,16616,171,0,1671145458
6,0,0.01,100000,12499,1516229050,57,89400,155,0,3909692739
6,3,0.1,100000,99999,194107957,3,216,18629,0,409256
0,3,0.2,100000,16666,172760347,3,200,16939,0,1843741
5,0,0.1,100000,24999,1329273521,35,82208,1554,0,1267528506
2,3,0.01,10000,2499,170600074,2,192,2281,0,3418138
3,3,0.01,100000,99999,176537492,3,216,2105,0,1305028857
6,3,0.1,10000,4999,177132155,2,192,20046,0,2868466044
8,3,0.01,10000,4999,165508112,3,192,2281,0,3420418
0,3,0.01,10000,4999,176211218,2,192,2281,0,3420418
3,3,0.1,1000000,249999,182448660,2,232,10519,0,1121205
8,3,0.01,10000,1666,169376450,3,192,2281,0,3415858
5,0,0.1,100000,99999,1387273439,91,82208,1554,0,738315031
0,3,0.01,10000,1666,177826099,3,192,2281,0,3415858
5,3,0.05,100000,16666,182226034,4,216,7702,0,4404597
3,3,0.05,1000000,166666,177853002,3,240,8946,0,3776571191
4,3,0.01,10000,4999,177228718,2,192,2281,0,3420418
6,3,0.05,100000,49999,179886861,3,216,7702,0,4412297
9,3,0.05,1000000,124999,177624573,3,240,8946,0,3776562248
7,3,0.2,1000000,166666,181048595,2,224,17931,0,3262084419
4,0,0.2,10000,1249,126719047,11,16328,343,0,3177475371
6,3,0.05,100000,16666,181355840,3,216,7702,0,4404597
2,3,0.01,1000000,249999,197542563,2,240,1789,0,3033670193
5,3,0.05,10000,4999,177171936,3,192,12780,0,4279646536
7,3,0.1,100000,12499,175283322,3,216,18629,0,353387
6,3,0.05,10000,4999,170623713,3,192,12780,0,4279646536
3,3,0.2,10000,2499,171308001,3,192,17761,0,869140913
2,0,0.05,10000,9999,131566001,22,19208,85,0,1655878139
3,0,0.2,100000,49999,1517183685,62,92728,3109,0,3093071287
1,0,0.05,100000,12499,1336036779,18,73640,777,0,4213809809
0,3,0.05,1000000,999999,179728871,3,240,8946,0,3776589077
5,3,0.05,10000,9999,192548496,2,192,12780,0,4279659312
3,0,0.2,10000,1666,128086912,7,16328,343,0,3155662182
9,3,0.1,10000,4999,174061323,3,192,20046,0,2868466044
1,0,0.1,100000,24999,1382110106,36,82208,1554,0,1267528506
7,3,0.2,10000,1666,174832702,3,192,17761,0,4022076665
7,3,0.01,100000,99999,182864523,3,216,2105,0,1305028857
2,3,0.1,1000000,999999,184396359,3,232,10519,0,1142239
7,3,0.05,10000,1249,171538965,3,192,12780,0,108039267
2,0,0.05,100000,24999,1357518074,35,73640,777,0,3603331232
3,3,0.1,1000000,499999,192590114,3,232,10519,0,1131722
8,3,0.2,10000,9999,177606459,3,192,17761,0,1384787
6,3,0.2,1000000,249999,183501950,3,224,17931,0,3262084419
8,3,0.05,1000000,499999,186099781,3,240,8946,0,3776580134
9,3,0.2,10000,1249,174212543,3,192,17761,0,4022076665
0,3,0.01,1000000,166666,181047853,3,240,1789,0,3033670193
0,3,0.05,100000,99999,180601546,3,216,7702,0,4419997
4,3,0.05,10000,1666,172061750,3,192,12780,0,108039267
7,3,0.1,10000,4999,196105794,2,192,20046,0,2868466044
6,3,0.1,10000,2499,181954724,3,192,20046,0,640115914
0,3,0.01,10000,2499,172106121,2,192,2281,0,3418138
4,0,0.2,100000,99999,1520468693,103,92728,3109,0,1925803705
4,3,0.05,1000000,999999,187105461,3,240,8946,0,3776589077
1,3,0.2,1000000,249999,183753165,3,224,17931,0,3262084419
9,3,0.1,100000,24999,186472246,2,216,18629,0,372010
4,3,0.1,10000,1666,178121618,3,192,20046,0,2706773160
8,3,0.2,100000,99999,187045506,2,200,16939,0,1877615
0,3,0.1,100000,16666,181189343,3,216,18629,0,372010
6,0,0.05,100000,12499,1382530871,16,73640,777,0,4213809809
4,0,0.1,100000,24999,1423868777,89,82208,1554,0,1267528506
5,3,0.2,10000,1249,175590261,3,192,17761,0,4022076665
0,0,0.05,10000,1666,134751916,8,19208,85,0,2201437574
6,3,0.2,1000000,999999,193389157,3,224,17931,0,3262120281
6,3,0.05,10000,1249,175566333,3,192,12780,0,108039267
2,0,0.2,10000,1249,133081580,6,16328,343,0,3177475371
4,0,0.05,100000,99999,1418200384,84,73640,777,0,323295415
3,0,0.2,10000,1249,129105277,7,16328,343,0,3177475371
7,0,0.2,10000,2499,139826546,7,16328,343,0,379502619
2,3,0.01,1000000,999999,188210336,2,240,1789,0,3033673769
5,3,0.05,10000,1666,180320445,3,192,12780,0,108039267
3,3,0.05,100000,16666,185618613,3,216,7702,0,4404597
7,3,0.2,10000,4999,175715482,2,192,17761,0,1367028
4,3,0.05,10000,1249,180586618,3,192,12780,0,108039267
5,0,0.01,100000,99999,1688867900,79,89400,155,0,3266543219
2,3,0.2,100000,49999,182536787,2,200,16939,0,1860678
4,0,0.05,10000,4999,139879336,26,19208,85,0,3023121966
4,3,0.1,100000,49999,186635685,3,216,18629,0,390633
0,0,0.1,10000,1666,138246453,6,16616,171,0,3562688962
7,3,0.1,1000000,124999,189214919,3,232,10519,0,421880554
9,0,0.01,10000,1666,177789144,18,37856,17,0,718823673
4,3,0.05,100000,99999,189788015,3,216,7702,0,4419997
6,3,0.01,10000,1249,185330900,2,192,2281,0,3415858
2,3,0.05,10000,4999,182018042,3,192,12780,0,4279646536
4,3,0.01,10000,1249,179917003,2,192,2281,0,3415858
6,3,0.2,100000,12499,203924197,2,200,16939,0,1826804
8,0,0.01,10000,9999,191578456,31,37856,17,0,2779732145
8,0,0.2,100000,49999,1609217240,62,92728,3109,0,3093071287
5,3,0.2,1000000,124999,204235912,3,224,17931,0,3262066488
1,3,0.05,100000,99999,195935535,2,216,7702,0,4419997
1,0,0.05,10000,9999,145418301,20,19208,85,0,1655878139
3,3,0.2,1000000,124999,218412861,3,224,17931,0,3262066488
8,0,0.1,100000,49999,1536034565,62,82208,1554,0,668863500
6,0,0.05,100000,16666,1521920556,25,73640,777,0,784751178
4,0,0.01,10000,4999,183183554,50,37856,17,0,379416033
7,0,0.01,10000,4999,205021167,25,37856,17,0,379416033
9,0,0.05,10000,2499,147060142,9,19208,85,0,121472822
4,0,0.1,10000,1249,143633495,7,16616,171,0,1102736965
0,3,0.2,1000000,499999,208644659,2,224,17931,0,3262102350
6,3,0.2,10000,2499,191002267,2,192,17761,0,869140913
7,0,0.05,10000,1249,148917408,10,19208,85,0,373701658
6,0,0.1,10000,1249,147642731,7,16616,171,0,1102736965
8,3,0.01,1000000,166666,201403533,3,240,1789,0,3033670193
4,3,0.05,1000000,249999,226080287,3,240,8946,0,3776571191
2,0,0.1,10000,2499,144654630,11,16616,171,0,999913583
7,0,0.2,100000,12499,1701455968,16,92728,3109,0,917583733
0,3,0.05,10000,1249,204766204,3,192,12780,0,108039267
1,3,0.05,1000000,166666,201286752,3,240,8946,0,3776571191
3,0,0.05,10000,4999,148861529,14,19208,85,0,3023121966
3,0,0.1,10000,1666,145752702,7,16616,171,0,3562688962
7,3,0.05,10000,4999,213678883,2,192,12780,0,4279646536
6,3,0.1,100000,16666,197021267,2,216,18629,0,372010
6,0,0.01,100000,16666,1754436976,45,89400,155,0,3530829676
9,0,0.1,10000,1249,156906833,7,16616,171,0,1102736965
0,0,0.01,100000,49999,1792853937,73,89400,155,0,3751760978
9,3,0.2,100000,49999,193661175,3,200,16939,0,1860678
2,3,0.1,100000,12499,199190672,3,216,18629,0,353387
0,3,0.05,10000,4999,190495554,3,192,12780,0,4279646536
6,3,0.05,1000000,166666,203288198,3,240,8946,0,3776571191
7,0,0.1,10000,2499,150720158,12,16616,171,0,999913583
2,3,0.2,10000,2499,190722472,3,192,17761,0,869140913
3,0,0.01,10000,4999,186107649,24,37856,17,0,379416033
8,0,0.05,100000,12499,1511721148,15,73640,777,0,4213809809
6,0,0.01,10000,2499,187703351,17,37856,17,0,1649755162
4,0,0.1,10000,1666,144017639,9,16616,171,0,3562688962
8,3,0.1,1000000,249999,203976902,2,232,10519,0,1121205
5,0,0.1,100000,49999,1625998226,63,82208,1554,0,668863500
2,0,0.01,10000,1249,195900370,12,37856,17,0,1432234107
4,3,0.2,10000,2499,191588359,3,192,17761,0,869140913
4,3,0.01,100000,24999,199665570,3,216,2105,0,3781457879
3,3,0.2,100000,12499,195939914,2,200,16939,0,1826804
8,0,0.01,100000,16666,1804377304,43,89400,155,0,3530829676
6,0,0.05,100000,49999,1529904616,59,73640,777,0,1994726445
2,0,0.01,10000,1666,212032714,15,37856,17,0,718823673
1,3,0.1,100000,24999,199117738,3,216,18629,0,372010
0,3,0.1,100000,12499,199127683,2,216,18629,0,353387
2,3,0.01,100000,12499,199102955,3,216,2105,0,724711403
0,3,0.05,10000,9999,196687556,3,192,12780,0,4279659312
6,3,0.05,10000,1666,195776336,3,192,12780,0,108039267
0,3,0.1,10000,2499,194034395,3,192,20046,0,640115914
7,3,0.05,100000,99999,201894999,3,216,7702,0,4419997
5,0,0.01,100000,24999,1839812510,55,89400,155,0,577945553
4,3,0.2,100000,16666,212123296,3,200,16939,0,1843741
8,0,0.01,10000,1666,207251797,15,37856,17,0,718823673
9,0,0.01,100000,12499,1938598075,36,89400,155,0,3909692739
1,0,0.1,100000,16666,1598384331,25,82208,1554,0,3839437712
6,3,0.05,1000000,999999,206274741,3,240,8946,0,3776589077
2,3,0.05,100000,12499,204128593,3,216,7702,0,4396897
6,0,0.1,10000,9999,146203809,19,16616,171,0,2097193400
9,3,0.01,10000,1249,195200177,3,192,2281,0,3415858
5,0,0.05,10000,2499,171493651,11,19208,85,0,121472822
9,3,0.1,10000,1249,195676443,3,192,20046,0,2706773160
0,0,0.01,10000,1249,187616494,13,37856,17,0,1432234107
7,0,0.2,100000,24999,1757648135,34,92728,3109,0,2248833913
2,0,0.1,10000,9999,147961344,18,16616,171,0,2097193400
2,3,0.1,10000,4999,207156354,2,192,20046,0,2868466044
3,4,0.01,1000000,124999,2393810343,29,21592,1788,0,1636544842
8,0,0.1,100000,99999,1622888224,92,82208,1554,0,738315031
1,0,0.1,100000,99999,1645024944,93,82208,1554,0,738315031
7,3,0.01,1000000,999999,208587703,3,240,1789,0,3033673769
1,5,0.05,1000000,499999,2411333279,16,21304,8943,0,4141102429
4,0,0.1,100000,49999,1686703147,62,82208,1554,0,668863500
1,3,0.01,1000000,999999,233020788,3,240,1789,0,3033673769
0,3,0.2,10000,4999,206015614,3,192,17761,0,1367028
1,0,0.1,10000,1249,151099850,9,16616,171,0,1102736965
3,0,0.2,10000,2499,145554772,7,16328,343,0,379502619
9,0,0.05,10000,1666,149758197,9,19208,85,0,2201437574
2,5,0.05,1000000,999999,2445548833,16,21304,8943,0,2614231577
6,3,0.01,1000000,499999,222827312,2,240,1789,0,3033671981
1,3,0.05,1000000,999999,211309814,4,240,8946,0,3776589077
5,3,0.1,10000,4999,221209461,3,192,20046,0,2868466044
7,3,0.2,1000000,249999,209767987,2,224,17931,0,3262084419
2,3,0.1,10000,2499,210966027,3,192,20046,0,640115914
5,3,0.01,1000000,166666,210933186,3,240,1789,0,3033670193
7,0,0.01,10000,1249,195053816,13,37856,17,0,1432234107
7,0,0.1,10000,1249,153260372,8,16616,171,0,1102736965
0,3,0.2,1000000,249999,209741726,2,224,17931,0,3262084419
0,3,0.01,1000000,249999,208067963,3,240,1789,0,3033670193
7,4,0.01,1000000,124999,2484645188,16,21592,1788,0,1636544842
9,3,0.1,1000000,999999,233793154,2,232,10519,0,1142239
2,3,0.05,100000,16666,210763150,3,216,7702,0,4404597
0,4,0.01,1000000,166666,2517404497,12,21592,1788,0,2361348787
1,3,0.2,10000,4999,213228350,3,192,17761,0,1367028
4,0,0.05,10000,9999,160718127,21,19208,85,0,1655878139
0,0,0.1,100000,24999,1817163836,67,82208,1554,0,1267528506
4,3,0.2,10000,1666,203368650,3,192,17761,0,4022076665
7,3,0.1,1000000,999999,215598095,3,232,10519,0,1142239
6,0,0.2,100000,12499,1853304009,16,92728,3109,0,917583733
5,3,0.01,100000,49999,211482262,2,216,2105,0,2543241265
9,0,0.1,100000,99999,1714111977,92,82208,1554,0,738315031
3,3,0.05,100000,49999,235587259,3,216,7702,0,4412297
1,3,0.1,100000,16666,222405887,3,216,18629,0,372010
1,3,0.05,10000,1249,203863720,3,192,12780,0,108039267
0,3,0.05,100000,24999,237391464,3,216,7702,0,4404597
7,3,0.1,10000,9999,207849964,2,192,20046,0,801888958
0,3,0.1,1000000,999999,215163574,3,232,10519,0,1142239
5,0,0.2,100000,49999,1829219523,113,92728,3109,0,3093071287
3,3,0.01,10000,1249,208870493,3,192,2281,0,3415858
3,3,0.05,100000,12499,212625379,2,216,7702,0,4396897
1,3,0.05,100000,49999,225116730,2,216,7702,0,4412297
8,3,0.1,1000000,499999,239732270,3,232,10519,0,1131722
0,3,0.01,10000,1249,231158084,3,192,2281,0,3415858
1,3,0.05,10000,9999,209762764,2,192,12780,0,4279659312
6,3,0.2,100000,99999,230348338,3,200,16939,0,1877615
6,3,0.01,10000,2499,202849067,3,192,2281,0,3418138
0,3,0.2,100000,12499,209210740,3,200,16939,0,1826804
9,3,0.2,10000,9999,225808212,3,192,17761,0,1384787
2,0,0.1,10000,4999,167996235,11,16616,171,0,1671145458
5,5,0.05,1000000,999999,2611217122,16,21304,8943,0,2614231577
6,3,0.01,10000,4999,208602660,2,192,2281,0,3420418
6,0,0.05,100000,99999,1686135782,84,73640,777,0,323295415
5,3,0.2,100000,99999,226616093,3,200,16939,0,1877615
8,3,0.2,100000,24999,212806808,3,200,16939,0,1843741
8,3,0.01,100000,16666,214228357,3,216,2105,0,3781457879
5,0,0.05,10000,4999,164081426,16,19208,85,0,3023121966
4,3,0.01,100000,49999,216297533,3,216,2105,0,2543241265
6,0,0.05,10000,1249,165110127,11,19208,85,0,373701658
4,3,0.2,1000000,499999,220229215,3,224,17931,0,3262102350
5,3,0.2,10000,2499,235912029,2,192,17761,0,869140913
8,4,0.01,1000000,999999,2662736840,18,21592,1788,0,3317138122
6,0,0.2,100000,24999,1891144300,35,92728,3109,0,2248833913
9,0,0.2,100000,99999,1920465345,109,92728,3109,0,1925803705
4,0,0.01,100000,12499,2081647115,36,89400,155,0,3909692739
1,0,0.05,100000,24999,1699505357,35,73640,777,0,3603331232
5,0,0.01,100000,12499,2051521664,37,89400,155,0,3909692739
1,0,0.1,10000,1666,161590372,11,16616,171,0,3562688962
2,4,0.01,1000000,249999,2673528588,13,21592,1788,0,4230522392
4,3,0.05,100000,49999,222034929,3,216,7702,0,4412297
2,3,0.05,10000,1666,216165508,3,192,12780,0,108039267
6,0,0.1,100000,24999,1793043023,38,82208,1554,0,1267528506
7,5,0.05,1000000,249999,2700971945,17,21304,8943,0,4253005097
8,3,0.05,10000,9999,224029566,3,192,12780,0,4279659312
9,3,0.1,10000,9999,217175175,3,192,20046,0,801888958
3,3,0.2,10000,4999,213393024,2,192,17761,0,1367028
8,0,0.2,10000,2499,161920417,11,16328,343,0,379502619
4,3,0.1,1000000,166666,223337147,3,232,10519,0,1121205
6,0,0.2,100000,99999,1932370949,114,92728,3109,0,1925803705
0,0,0.1,100000,12499,1850128034,15,82208,1554,0,3934798284
5,3,0.1,10000,1249,218852404,3,192,20046,0,2706773160
8,0,0.05,10000,1666,183742161,8,19208,85,0,2201437574
4,0,0.01,10000,1249,215681810,13,37856,17,0,1432234107
5,0,0.05,10000,1666,163965354,9,19208,85,0,2201437574
1,3,0.05,10000,4999,214810910,3,192,12780,0,4279646536
0,3,0.1,1000000,124999,231041731,3,232,10519,0,421880554
3,3,0.1,1000000,124999,226743147,3,232,10519,0,421880554
9,3,0.1,1000000,249999,227875363,3,232,10519,0,1121205
7,4,0.05,1000000,166666,2812243085,15,21616,8942,0,2931778286
0,0,0.05,10000,4999,181960129,25,19208,85,0,3023121966
7,3,0.05,1000000,249999,228051104,2,240,8946,0,3776571191
5,5,0.05,1000000,166666,2739919440,96,21304,8943,0,1710182709
8,3,0.05,1000000,999999,227231270,15,240,8946,0,3776589077
9,3,0.2,100000,24999,241681928,3,200,16939,0,1843741
7,0,0.1,10000,9999,164765554,15,16616,171,0,2097193400
2,3,0.05,10000,1249,225575491,2,192,12780,0,108039267
4,3,0.05,1000000,166666,238276617,3,240,8946,0,3776571191
9,3,0.05,100000,99999,247540702,3,216,7702,0,4419997
7,3,0.2,100000,12499,220289039,2,200,16939,0,1826804
5,3,0.01,1000000,499999,228581546,3,240,1789,0,3033671981
7,3,0.05,1000000,166666,232689388,4,240,8946,0,3776571191
7,5,0.05,1000000,166666,2777543819,15,21304,8943,0,1710182709
7,3,0.2,100000,24999,221290882,2,200,16939,0,1843741
2,4,0.05,1000000,499999,2888548786,16,21616,8942,0,3846555960
2,3,0.05,1000000,166666,237634644,2,240,8946,0,3776571191
6,3,0.05,1000000,249999,241152404,3,240,8946,0,3776571191
1,0,0.01,100000,99999,2137467056,81,89400,155,0,3266543219
