id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,rank
3,7,0.1,10000,1.0,717102,1,816,572654,23,10000,3093007
4,6,0.01,1000000,0.25,1675185,2,4968,1133679,23,12,1140448
8,6,0.05,10000,0.25,700804,1,1344,295231,23,12,1027970
3,6,0.01,10000,0.0,1708981,1,5328,1142414,23,0,513223
0,5,0.05,1000000,0.75,737080,1,840,458984,23,19,2970122
0,5,0.1,10000,0.0,627377,1,240,17673,23,1,855920
8,7,0.2,10000,1.0,629766,1,144,53989,23,10000,3093007
6,5,0.1,1000000,0.75,643132,1,840,16343,23,13,2749578
2,7,0.05,1000000,0.75,830164,1,1704,832354,23,3130,2775409
3,7,0.01,100000,0.0,2035380,1,8544,1372657,23,0,1146540
4,3,0.1,10000,0.25,1269914,1,2112,2861767,23,6,3216888
1,7,0.1,100000,0.25,708015,1,768,499182,23,1,988087
0,5,0.2,10000,0.25,622193,0,312,316,23,1,1215818
2,3,0.2,10000,0.75,896172,0,1080,2152038,23,6,2859158
3,3,0.01,100000,0.25,7019234,2,19272,3504348,23,6,3538840
4,5,0.1,1000000,0.25,627728,1,840,16343,23,1,855923
8,6,0.2,1000000,0.25,628472,1,168,33,21,12,1463483
9,3,0.2,1000000,0.0,894761,0,1080,2152038,23,6,2859158
1,0,0.01,100000,0.0,656909,1,2760,136081,23,2010,7155
6,3,0.05,10000,0.0,2005380,2,4200,3219150,23,6,3395752
6,0,0.05,10000,1.0,622850,1,432,13317,23,9691,23636
8,5,0.05,100000,1.0,742526,2,840,451585,23,99513,3577232
0,5,0.05,10000,0.75,746336,1,840,451213,23,19,2970122
1,7,0.2,10000,1.0,632303,1,144,53989,23,10000,3093007
8,4,0.1,10000,0.0,641158,1,600,47274,23,1,396349
9,6,0.01,100000,0.5,1666402,1,4992,1118675,23,413,1774780
2,5,0.05,10000,0.5,736107,1,840,451213,23,6,1987465
4,0,0.05,1000000,1.0,697930,1,408,1241820,23,1000000,2339558
8,7,0.05,100000,0.0,853346,1,1752,865530,23,0,1009860
4,7,0.1,10000,0.0,719377,1,816,572654,23,0,871629
3,7,0.05,100000,0.5,850513,1,1752,865530,23,171,1870227
4,3,0.1,100000,1.0,1265639,1,2112,2861767,23,17,3577295
8,4,0.2,1000000,0.5,618697,0,144,50,22,3,1677330
3,5,0.1,100000,0.75,638104,1,240,16402,23,13,2749578
0,6,0.2,10000,1.0,627442,1,168,56,22,10000,3390659
6,5,0.01,100000,0.25,2839017,1,10200,1836870,23,1,1082144
0,3,0.05,100000,0.75,1981247,1,4200,3219150,23,6,3395752
1,3,0.1,10000,0.75,1268864,1,2112,2861767,23,6,3216888
7,5,0.05,10000,0.0,735278,1,840,451213,23,0,406273
4,0,0.05,10000,0.0,612484,1,432,13317,23,547,2147
9,0,0.05,100000,0.0,627134,1,2064,125529,23,7131,27050
9,6,0.2,100000,0.75,620900,1,168,52,22,1405,3023632
9,6,0.1,1000000,1.0,636723,1,240,19941,23,999896,3551579
3,5,0.2,100000,0.75,617194,1,288,277,23,8,2608931
5,3,0.05,1000000,0.75,1983178,1,4200,3219150,23,6,3395752
9,5,0.05,100000,1.0,739253,1,840,451585,23,99513,3577232
6,6,0.1,10000,0.0,631300,1,216,20351,23,6,857685
4,5,0.01,1000000,0.75,2824809,1,10320,1835851,23,16,2712332
2,4,0.05,1000000,0.0,757133,0,960,520169,23,1,569741
4,5,0.2,10000,0.5,620669,0,312,316,23,7,2514249
3,5,0.01,10000,1.0,2839885,1,9840,1836189,23,10000,3575411
9,7,0.01,100000,0.5,2038576,2,8544,1372657,23,136,1728967
0,5,0.05,1000000,0.0,736453,1,840,458984,23,0,406161
8,4,0.2,100000,1.0,614296,1,144,52,22,99738,3577211
1,5,0.1,1000000,0.25,634375,1,840,16343,23,1,855923
1,4,0.01,10000,0.75,2922827,1,10752,1902000,23,15,2690337
3,4,0.05,10000,1.0,755560,1,984,523495,23,10000,3575343
8,5,0.05,100000,0.25,735859,0,840,451585,23,1,941344
7,6,0.2,10000,0.5,624907,0,168,56,22,126,2068574
0,4,0.2,100000,0.0,619002,0,144,52,22,3,1677330
8,5,0.05,10000,1.0,734679,0,840,451213,23,10000,3575411
2,5,0.01,1000000,0.0,2826654,1,10320,1835851,23,0,548957
9,0,0.1,100000,1.0,620112,1,984,122827,23,100000,264287
7,5,0.2,10000,0.25,621336,0,312,316,23,1,1215818
9,7,0.1,100000,0.0,705863,1,768,499182,23,0,838694
5,0,0.2,10000,1.0,618574,0,168,13283,23,9128,22917
3,6,0.01,10000,1.0,1725265,1,5328,1142414,23,10000,3390659
0,3,0.2,100000,0.0,895276,1,1080,2152038,23,6,2859158
8,6,0.05,100000,0.25,692616,2,480,234314,23,12,1028499
8,4,0.05,100000,0.25,757870,1,984,521997,23,2,1019962
5,3,0.01,100000,1.0,7091901,2,19272,3504348,23,17,3577295
1,3,0.01,10000,0.25,7073564,1,19272,3504348,23,6,3538840
6,0,0.05,100000,0.5,625778,1,2064,125529,23,42000,135233
0,5,0.01,10000,0.25,2844104,1,9840,1836189,23,1,1082162
8,3,0.1,10000,0.0,1269073,1,2112,2861767,23,6,3216888
4,7,0.1,100000,0.25,707733,1,768,499182,23,1,988087
3,6,0.1,10000,0.5,636938,1,216,20351,23,485,2101131
3,6,0.2,10000,0.25,625161,0,168,56,22,12,1182085
8,0,0.01,100000,0.0,673976,1,2760,136081,23,2010,7155
3,0,0.1,100000,0.75,634845,1,984,122827,23,83138,232327
2,0,0.01,10000,0.75,622494,1,1872,13613,23,7637,18269
8,6,0.2,1000000,0.75,625373,1,168,33,21,674,2437296
9,0,0.1,1000000,1.0,667474,1,264,1230864,23,979877,2316668
4,3,0.2,100000,1.0,897422,1,1080,2152038,23,17,3577295
6,6,0.01,10000,0.25,1707129,1,5328,1142414,23,12,1142065
8,7,0.01,10000,1.0,2141922,2,8376,1399236,23,10000,3093007
8,3,0.01,10000,1.0,7032424,2,19272,3504348,23,17,3577295
5,0,0.01,1000000,0.25,1017071,1,2472,1318592,23,232489,579608
0,7,0.05,10000,0.25,913730,1,1848,880485,23,0,1026150
9,5,0.2,10000,0.25,619410,1,312,316,23,1,1215818
7,5,0.01,10000,0.5,2890952,2,9840,1836189,23,5,1832172
3,7,0.05,100000,1.0,901970,1,1752,865530,23,29300,3358873
9,5,0.1,100000,1.0,631842,1,240,16402,23,99513,3577232
9,7,0.01,100000,0.0,2063146,1,8544,1372657,23,0,1146540
9,3,0.2,10000,0.75,902264,2,1080,2152038,23,6,2859158
1,3,0.05,1000000,0.5,1995240,1,4200,3219150,23,6,3395752
5,3,0.2,1000000,1.0,897653,1,1080,2152038,23,17,3577295
7,0,0.01,1000000,0.25,1000122,1,2472,1318592,23,232489,579608
7,0,0.05,100000,0.25,625830,1,2064,125529,23,17305,64643
6,3,0.2,1000000,0.25,900505,1,1080,2152038,23,6,2859158
8,0,0.1,10000,0.75,613299,1,240,13290,23,6586,17627
8,3,0.2,10000,1.0,899720,1,1080,2152038,23,17,3577295
8,4,0.1,100000,0.5,654271,1,648,46973,23,5,1918598
7,4,0.2,100000,0.0,618120,0,144,52,22,3,1677330
1,3,0.1,1000000,0.0,1282980,1,2112,2861767,23,6,3216888
3,7,0.2,10000,0.75,636424,0,144,53989,23,744,2628264
7,6,0.01,100000,0.25,1668922,1,4992,1118675,23,12,1140749
9,7,0.01,1000000,0.25,2053629,1,8112,1375496,23,0,1145441
3,3,0.2,100000,0.25,895926,1,1080,2152038,23,6,2859158
4,0,0.2,10000,0.0,621631,2,168,13283,23,3210,10322
2,7,0.2,100000,0.5,626271,1,216,9352,23,6,1833759
4,0,0.1,100000,0.0,637732,1,984,122827,23,16780,67102
9,0,0.2,100000,0.25,622514,2,456,122135,23,26575,112228
6,6,0.01,100000,0.0,1663225,1,4992,1118675,23,0,511890
7,3,0.1,100000,0.75,1264015,1,2112,2861767,23,6,3216888
8,5,0.1,10000,0.75,630868,1,240,17673,23,13,2749578
1,4,0.05,1000000,1.0,756284,1,960,520169,23,110,3493284
7,0,0.2,1000000,0.75,647487,1,168,1224979,23,912165,2225557
7,4,0.01,100000,0.75,2919490,1,10200,1895435,23,15,2690337
3,5,0.2,100000,1.0,636837,1,288,277,23,99513,3577232
3,6,0.05,1000000,0.5,681912,1,504,213470,23,485,1942447
3,4,0.1,10000,0.5,636290,0,600,47274,23,5,1918598
8,6,0.1,10000,0.5,630989,0,216,20351,23,485,2101131
6,4,0.2,1000000,0.5,613025,1,144,50,22,3,1677330
9,6,0.1,1000000,0.25,643956,1,240,19941,23,6,857453
2,5,0.05,1000000,0.0,804778,1,840,458984,23,0,406161
8,0,0.01,10000,0.25,657753,1,1872,13613,23,2471,5977
9,4,0.01,100000,0.5,2932879,1,10200,1895435,23,6,1860257
6,7,0.05,10000,0.75,851245,1,1848,880485,23,1184,2453694
5,0,0.05,100000,0.25,627918,1,2064,125529,23,17305,64643
2,5,0.05,1000000,0.25,737819,1,840,458984,23,1,941345
9,6,0.2,10000,0.5,626425,1,168,56,22,126,2068574
4,4,0.1,10000,0.75,634245,1,600,47274,23,22,3268279
1,5,0.01,100000,0.5,2862054,1,10200,1836870,23,5,1832154
4,7,0.05,1000000,0.0,832342,1,1704,832354,23,0,1004199
0,5,0.1,100000,0.5,632941,1,240,16402,23,4,1695850
7,7,0.05,1000000,0.25,839816,1,1704,832354,23,0,1004199
2,7,0.1,100000,0.0,722040,1,768,499182,23,0,838694
2,5,0.05,10000,0.75,739582,1,840,451213,23,19,2970122
0,3,0.01,100000,0.0,7048564,2,19272,3504348,23,6,3538840
7,3,0.1,1000000,0.25,1267810,1,2112,2861767,23,6,3216888
5,0,0.01,10000,0.5,618979,1,1872,13613,23,5079,12319
9,6,0.05,10000,0.25,703763,1,1344,295231,23,12,1027970
1,3,0.1,10000,0.5,1268511,1,2112,2861767,23,6,3216888
2,0,0.05,100000,0.25,628663,1,2064,125529,23,17305,64643
8,4,0.05,100000,0.75,756135,1,984,521997,23,15,2778730
5,6,0.01,1000000,0.75,1675683,1,4968,1133679,23,1664,2671132
2,0,0.05,1000000,0.5,696429,1,408,1241820,23,447300,1165994
6,4,0.1,1000000,0.5,636672,1,624,46957,23,5,1918598
5,5,0.2,10000,0.25,622362,1,312,316,23,1,1215818
9,6,0.01,10000,0.75,1709490,1,5328,1142414,23,1466,2581989
2,0,0.1,1000000,0.25,666852,0,264,1230864,23,179957,589780
5,4,0.2,100000,0.5,619832,1,144,52,22,3,1677330
3,3,0.05,1000000,0.0,1993565,1,4200,3219150,23,6,3395752
2,3,0.1,100000,0.75,1276599,1,2112,2861767,23,6,3216888
0,5,0.1,100000,0.75,630140,1,240,16402,23,13,2749578
1,6,0.05,100000,1.0,690930,1,480,234314,23,99995,3522177
1,7,0.05,1000000,0.0,831349,0,1704,832354,23,0,1004199
3,6,0.01,1000000,0.25,1671333,1,4968,1133679,23,12,1140448
9,5,0.2,100000,0.0,616632,1,288,277,23,1,1072953
5,5,0.1,100000,0.5,636479,0,240,16402,23,4,1695850
8,3,0.1,10000,0.75,1263954,0,2112,2861767,23,6,3216888
1,3,0.01,1000000,0.0,7118440,3,19272,3504348,23,6,3538840
6,6,0.05,1000000,1.0,696124,1,504,213470,23,999896,3551579
5,4,0.2,1000000,1.0,616805,1,144,50,22,453190,3577295
8,6,0.05,1000000,0.25,689988,1,504,213470,23,12,1027876
3,0,0.1,1000000,0.25,667875,1,264,1230864,23,179957,589780
0,7,0.01,100000,0.0,2050081,1,8544,1372657,23,0,1146540
4,5,0.2,100000,0.5,623459,1,288,277,23,4,1801350
0,5,0.05,100000,0.5,747706,1,840,451585,23,6,1987465
5,4,0.1,100000,0.75,642338,1,648,46973,23,22,3269213
9,6,0.2,1000000,0.0,632870,1,168,33,21,12,1463483
5,4,0.1,100000,1.0,648638,1,648,46973,23,99738,3577211
0,5,0.05,1000000,0.5,744086,1,840,458984,23,6,1987465
1,3,0.1,100000,0.25,1311166,1,2112,2861767,23,6,3216888
7,5,0.1,10000,0.5,631710,1,240,17673,23,4,1694747
7,4,0.01,100000,1.0,2923663,2,10200,1895435,23,99738,3577211
8,4,0.1,10000,1.0,639490,1,600,47274,23,10000,3575343
2,5,0.1,1000000,0.25,637562,1,840,16343,23,1,855923
1,5,0.2,100000,0.5,626691,1,288,277,23,4,1801350
8,4,0.1,100000,0.25,637373,1,648,46973,23,2,973741
5,3,0.1,10000,0.75,1271837,1,2112,2861767,23,6,3216888
4,4,0.01,10000,0.75,2940295,2,10752,1902000,23,15,2690337
9,0,0.05,100000,0.25,708907,1,2064,125529,23,17305,64643
1,4,0.01,100000,0.0,2919474,1,10200,1895435,23,1,712606
8,0,0.2,10000,0.75,622321,1,168,13283,23,9128,22917
2,6,0.2,1000000,0.25,624380,0,168,33,21,12,1463483
8,5,0.2,1000000,1.0,622200,1,168,261,23,542196,3577295
2,5,0.01,100000,0.5,2858480,2,10200,1836870,23,5,1832154
6,6,0.2,10000,1.0,626392,1,168,56,22,10000,3390659
4,5,0.1,1000000,0.0,638384,1,840,16343,23,0,298452
1,3,0.01,10000,0.75,7057041,2,19272,3504348,23,6,3538840
9,0,0.2,100000,0.5,621301,2,456,122135,23,26575,112228
2,5,0.2,1000000,0.0,619085,1,168,261,23,2,1599628
3,3,0.01,10000,1.0,7090674,2,19272,3504348,23,17,3577295
1,3,0.01,100000,0.5,7096912,2,19272,3504348,23,6,3538840
5,7,0.2,10000,0.5,631363,1,144,53989,23,4,1666939
6,3,0.1,100000,0.75,1270425,1,2112,2861767,23,6,3216888
5,0,0.1,1000000,0.0,669430,1,264,1230864,23,179957,589780
3,6,0.1,100000,0.0,640685,1,216,21720,23,6,857476
4,5,0.1,100000,1.0,634423,1,240,16402,23,99513,3577232
3,4,0.05,1000000,1.0,756195,1,960,520169,23,110,3493284
2,7,0.2,1000000,0.0,628553,1,144,6642,23,6,1763586
3,5,0.2,10000,0.25,629208,1,312,316,23,1,1215818
1,0,0.1,10000,0.5,620360,1,240,13290,23,4115,11260
4,7,0.1,100000,0.75,704745,1,768,499182,23,1302,2554884
7,3,0.05,10000,0.25,1984021,1,4200,3219150,23,6,3395752
6,7,0.05,1000000,0.0,832775,1,1704,832354,23,0,1004199
0,3,0.05,10000,1.0,1986845,1,4200,3219150,23,17,3577295
2,7,0.2,10000,0.5,625684,1,144,53989,23,4,1666939
1,4,0.01,1000000,0.0,2919953,1,10752,1895217,23,1,712605
6,0,0.1,1000000,1.0,667864,1,264,1230864,23,979877,2316668
3,7,0.1,1000000,0.0,702588,1,768,478743,23,0,828190
4,3,0.1,1000000,0.5,1266083,1,2112,2861767,23,6,3216888
9,4,0.1,10000,0.75,631944,1,600,47274,23,22,3268279
0,5,0.2,100000,1.0,615996,1,288,277,23,99513,3577232
0,6,0.1,10000,0.0,634642,1,216,20351,23,6,857685
7,6,0.2,1000000,0.0,631025,1,168,33,21,12,1463483
9,6,0.1,10000,0.75,634446,1,216,20351,23,1076,2591995
4,3,0.05,100000,0.25,1992145,1,4200,3219150,23,6,3395752
9,4,0.1,10000,0.25,638905,1,600,47274,23,2,973741
2,4,0.05,100000,0.0,756322,0,984,521997,23,1,569746
1,3,0.05,100000,0.25,1976796,1,4200,3219150,23,6,3395752
4,3,0.05,1000000,0.25,1987008,1,4200,3219150,23,6,3395752
2,3,0.2,100000,0.0,898141,0,1080,2152038,23,6,2859158
2,6,0.05,1000000,0.25,686466,1,504,213470,23,12,1027876
7,4,0.05,100000,1.0,755062,1,984,521997,23,110,3493242
2,0,0.01,1000000,1.0,994081,1,2472,1318592,23,1000000,2339558
1,4,0.05,100000,0.5,755670,1,984,521997,23,6,1832094
4,7,0.1,1000000,0.75,702247,1,768,478743,23,1302,2488371
1,6,0.05,100000,0.75,697661,1,480,234314,23,1490,2591403
1,3,0.01,100000,1.0,7032634,2,19272,3504348,23,17,3577295
2,4,0.1,100000,0.5,630495,0,648,46973,23,5,1918598
5,4,0.1,1000000,0.75,636182,1,624,46957,23,22,3269255
5,6,0.01,1000000,0.25,1667457,1,4968,1133679,23,12,1140448
7,4,0.05,100000,0.75,747771,1,984,521997,23,15,2778730
7,5,0.2,1000000,0.5,621272,0,168,261,23,2,1599628
3,7,0.2,100000,0.75,628814,1,216,9352,23,1989,2953678
4,7,0.1,1000000,1.0,701756,1,768,478743,23,22220,3392804
6,7,0.01,100000,0.25,2042055,1,8544,1372657,23,0,1146540
2,6,0.1,10000,0.0,634371,0,216,20351,23,6,857685
4,3,0.01,10000,0.25,7023570,1,19272,3504348,23,6,3538840
4,4,0.2,10000,0.0,617208,1,144,58,22,3,1677330
5,0,0.1,10000,0.25,616393,1,240,13290,23,1665,5087
6,4,0.1,100000,1.0,634448,0,648,46973,23,99738,3577211
0,3,0.05,10000,0.0,1986248,1,4200,3219150,23,6,3395752
6,7,0.1,100000,0.25,706238,1,768,499182,23,1,988087
7,7,0.2,1000000,0.5,623706,0,144,6642,23,6,1763586
8,7,0.2,1000000,0.5,626572,1,144,6642,23,6,1763586
0,3,0.01,100000,0.25,7034796,2,19272,3504348,23,6,3538840
6,6,0.05,100000,1.0,684343,1,480,234314,23,99995,3522177
8,7,0.05,100000,0.75,849457,1,1752,865530,23,3118,2736083
1,0,0.1,10000,0.0,612770,0,240,13290,23,1665,5087
7,3,0.1,1000000,0.0,1267908,1,2112,2861767,23,6,3216888
7,3,0.05,100000,0.0,1989628,2,4200,3219150,23,6,3395752
8,4,0.2,100000,0.25,611887,1,144,52,22,3,1677330
3,7,0.2,1000000,0.0,619230,1,144,6642,23,6,1763586
9,3,0.05,1000000,1.0,1980856,1,4200,3219150,23,17,3577295
2,6,0.01,10000,0.75,1709173,1,5328,1142414,23,1466,2581989
4,4,0.05,100000,0.0,753006,0,984,521997,23,1,569746
2,4,0.05,100000,0.25,753070,1,984,521997,23,2,1019962
0,0,0.05,1000000,0.25,690915,1,408,1241820,23,226500,613375
4,5,0.2,10000,0.0,622069,1,312,316,23,1,1215818
3,5,0.05,1000000,0.75,739681,0,840,458984,23,19,2970122
4,5,0.05,10000,0.0,738361,1,840,451213,23,0,406273
1,6,0.05,1000000,0.25,684860,0,504,213470,23,12,1027876
0,5,0.1,100000,0.0,624903,1,240,16402,23,1,855922
3,4,0.2,10000,0.75,612315,0,144,58,22,9,2865683
3,0,0.01,100000,1.0,656202,1,2760,136081,23,100000,264287
5,3,0.2,10000,0.5,900331,1,1080,2152038,23,6,2859158
4,5,0.01,100000,1.0,2827760,1,10200,1836870,23,99513,3577232
6,4,0.2,10000,0.5,611648,0,144,58,22,3,1677330
9,5,0.01,1000000,1.0,2844117,1,10320,1835851,23,542196,3577295
9,4,0.01,10000,0.25,2920729,1,10752,1902000,23,2,1162893
7,7,0.2,10000,0.5,630599,0,144,53989,23,4,1666939
8,4,0.01,100000,0.25,2908981,1,10200,1895435,23,2,1162874
5,7,0.1,100000,0.5,708113,1,768,499182,23,126,2016445
8,7,0.2,10000,0.5,624248,0,144,53989,23,4,1666939
8,7,0.1,1000000,0.5,700808,1,768,478743,23,63,1891099
2,6,0.01,10000,0.0,1709216,1,5328,1142414,23,0,513223
1,4,0.1,100000,0.25,639796,1,648,46973,23,2,973741
1,6,0.1,10000,1.0,636316,1,216,20351,23,10000,3390659
0,5,0.05,10000,0.0,733273,1,840,451213,23,0,406273
0,7,0.05,1000000,1.0,830909,1,1704,832354,23,50774,3444127
1,6,0.05,10000,0.5,693557,1,1344,295231,23,169,1659173
2,0,0.2,10000,0.25,616853,1,168,13283,23,3210,10322
5,5,0.01,1000000,0.75,2819369,2,10320,1835851,23,16,2712332
9,7,0.05,10000,1.0,858197,1,1848,880485,23,10000,3093007
1,5,0.2,1000000,0.0,620385,1,168,261,23,2,1599628
1,0,0.01,1000000,0.0,992971,1,2472,1318592,23,15670,65491
9,5,0.01,1000000,0.25,2836677,1,10320,1835851,23,1,1082143
8,4,0.1,1000000,1.0,639985,1,624,46957,23,453190,3577295
0,0,0.2,1000000,0.75,649982,0,168,1224979,23,912165,2225557
4,0,0.05,1000000,0.5,694870,1,408,1241820,23,447300,1165994
3,4,0.1,100000,1.0,635802,1,648,46973,23,99738,3577211
7,5,0.1,1000000,0.5,640806,1,840,16343,23,4,1695850
0,4,0.2,100000,1.0,617885,0,144,52,22,99738,3577211
4,5,0.1,1000000,1.0,635768,1,840,16343,23,542196,3577295
3,0,0.1,100000,1.0,620292,1,984,122827,23,100000,264287
3,0,0.01,10000,0.25,618566,1,1872,13613,23,2471,5977
5,4,0.1,10000,0.5,630490,1,600,47274,23,5,1918598
6,7,0.05,1000000,1.0,835691,1,1704,832354,23,50774,3444127
7,0,0.2,100000,0.5,619106,1,456,122135,23,26575,112228
5,6,0.1,100000,1.0,635214,0,216,21720,23,99995,3522177
6,7,0.01,100000,0.75,2035736,2,8544,1372657,23,2461,2586291
0,6,0.01,100000,0.0,1651554,1,4992,1118675,23,0,511890
4,7,0.01,100000,1.0,2033776,2,8544,1372657,23,99999,3421100
5,3,0.01,1000000,0.25,7036420,1,19272,3504348,23,6,3538840
5,5,0.05,10000,0.75,739416,0,840,451213,23,19,2970122
0,4,0.01,1000000,0.5,2900574,1,10752,1895217,23,6,1860256
7,3,0.01,100000,0.25,7033130,2,19272,3504348,23,6,3538840
8,5,0.1,100000,0.25,625233,1,240,16402,23,1,855922
0,7,0.05,1000000,0.0,832846,1,1704,832354,23,0,1004199
1,6,0.01,100000,1.0,1654187,1,4992,1118675,23,99995,3522177
7,7,0.05,1000000,0.5,834607,2,1704,832354,23,60,1712954
2,4,0.2,1000000,1.0,611250,0,144,50,22,453190,3577295
8,3,0.05,1000000,0.0,1978910,1,4200,3219150,23,6,3395752
4,7,0.2,1000000,0.0,632726,1,144,6642,23,6,1763586
3,6,0.2,1000000,1.0,625381,1,168,33,21,999896,3551579
1,3,0.1,1000000,0.25,1261086,1,2112,2861767,23,6,3216888
3,5,0.2,100000,0.0,623541,1,288,277,23,1,1072953
4,3,0.01,1000000,0.75,7038823,1,19272,3504348,23,6,3538840
6,3,0.01,1000000,0.0,7031301,3,19272,3504348,23,6,3538840
6,6,0.01,100000,0.25,1650371,1,4992,1118675,23,12,1140749
6,5,0.05,1000000,0.0,738686,1,840,458984,23,0,406161
6,5,0.2,1000000,0.75,616198,0,168,261,23,8,2714523
0,7,0.1,100000,0.75,700342,1,768,499182,23,1302,2554884
7,6,0.01,100000,0.5,1652768,1,4992,1118675,23,413,1774780
9,3,0.01,10000,1.0,7014304,2,19272,3504348,23,17,3577295
7,6,0.1,1000000,0.5,640218,1,240,19941,23,306,1954606
9,0,0.05,1000000,0.5,687450,0,408,1241820,23,447300,1165994
3,5,0.01,10000,0.75,2826306,1,9840,1836189,23,16,2712332
0,4,0.01,100000,0.75,2897476,1,10200,1895435,23,15,2690337
2,5,0.05,100000,0.75,738354,0,840,451585,23,19,2970122
7,7,0.01,100000,0.25,2031170,1,8544,1372657,23,0,1146540
2,6,0.1,10000,1.0,632765,0,216,20351,23,10000,3390659
7,4,0.01,10000,0.5,2918810,2,10752,1902000,23,6,1860276
1,6,0.1,1000000,0.5,636179,1,240,19941,23,306,1954606
9,0,0.01,10000,0.0,620799,1,1872,13613,23,127,536
1,6,0.01,1000000,0.25,1672784,1,4968,1133679,23,12,1140448
0,5,0.2,10000,0.5,615081,1,312,316,23,7,2514249
8,5,0.01,100000,0.0,2824227,2,10200,1836870,23,0,548958
6,4,0.1,10000,1.0,634111,1,600,47274,23,10000,3575343
9,6,0.2,1000000,1.0,625112,1,168,33,21,999896,3551579
1,0,0.01,1000000,0.25,996686,1,2472,1318592,23,232489,579608
3,4,0.05,100000,0.5,754990,1,984,521997,23,6,1832094
1,0,0.1,100000,0.5,620643,1,984,122827,23,43137,146757
5,7,0.05,1000000,0.5,835544,1,1704,832354,23,60,1712954
7,7,0.05,100000,0.25,843809,0,1752,865530,23,0,1009860
7,0,0.2,1000000,1.0,649210,0,168,1224979,23,912165,2225557
1,5,0.1,10000,0.75,629788,1,240,17673,23,13,2749578
7,0,0.05,1000000,0.75,697804,1,408,1241820,23,723808,1816880
2,3,0.01,100000,0.5,7037566,1,19272,3504348,23,6,3538840
9,3,0.1,1000000,0.75,1263179,1,2112,2861767,23,6,3216888
7,6,0.05,100000,0.25,683149,1,480,234314,23,12,1028499
5,4,0.1,1000000,0.5,630184,1,624,46957,23,5,1918598
7,5,0.05,1000000,0.75,748388,1,840,458984,23,19,2970122
4,7,0.2,1000000,0.5,624002,1,144,6642,23,6,1763586
6,3,0.2,100000,0.25,895785,1,1080,2152038,23,6,2859158
7,5,0.2,100000,0.5,620958,0,288,277,23,4,1801350
3,6,0.05,100000,0.5,687160,1,480,234314,23,270,1779991
5,7,0.01,10000,1.0,2142945,2,8376,1399236,23,10000,3093007
4,7,0.1,100000,0.0,707254,1,768,499182,23,0,838694
2,4,0.2,10000,0.5,618239,1,144,58,22,3,1677330
7,7,0.01,10000,0.25,2143497,1,8376,1399236,23,0,1149864
8,4,0.01,10000,0.5,2927934,10,10752,1902000,23,6,1860276
1,4,0.01,100000,0.25,2908587,1,10200,1895435,23,2,1162874
2,3,0.2,100000,0.75,896484,1,1080,2152038,23,6,2859158
6,4,0.2,100000,0.5,618010,1,144,52,22,3,1677330
8,7,0.05,100000,0.5,851802,1,1752,865530,23,171,1870227
9,3,0.1,10000,0.5,1266015,1,2112,2861767,23,6,3216888
8,0,0.05,1000000,0.75,695282,0,408,1241820,23,723808,1816880
3,0,0.01,100000,0.75,650123,0,2760,136081,23,79830,201306
9,6,0.2,10000,0.0,623805,0,168,56,22,12,1182085
2,3,0.05,100000,1.0,1981526,1,4200,3219150,23,17,3577295
6,3,0.05,100000,0.75,1989664,1,4200,3219150,23,6,3395752
1,3,0.2,100000,1.0,893484,1,1080,2152038,23,17,3577295
6,6,0.05,1000000,0.5,687191,2,504,213470,23,485,1942447
5,5,0.1,10000,0.0,633132,1,240,17673,23,1,855920
6,3,0.1,100000,0.25,1270112,1,2112,2861767,23,6,3216888
3,5,0.05,10000,0.75,733999,1,840,451213,23,19,2970122
4,4,0.2,100000,0.25,615675,1,144,52,22,3,1677330
3,0,0.1,10000,0.25,618173,2,240,13290,23,1665,5087
8,5,0.1,100000,0.75,626320,1,240,16402,23,13,2749578
1,6,0.01,1000000,1.0,1671034,1,4968,1133679,23,999896,3551579
2,0,0.2,100000,0.5,619392,0,456,122135,23,26575,112228
0,3,0.01,100000,0.5,7008303,2,19272,3504348,23,6,3538840
8,7,0.1,10000,0.25,718706,0,816,572654,23,0,871629
1,7,0.1,10000,0.75,721226,1,816,572654,23,1302,2579076
0,3,0.01,10000,0.75,7047210,2,19272,3504348,23,6,3538840
6,5,0.05,10000,0.25,738807,0,840,451213,23,1,941468
4,4,0.05,1000000,0.0,747744,1,960,520169,23,1,569741
9,7,0.1,10000,0.0,717966,1,816,572654,23,0,871629
6,5,0.2,100000,0.75,622590,1,288,277,23,8,2608931
5,6,0.05,10000,0.25,700597,1,1344,295231,23,12,1027970
5,0,0.2,10000,0.0,616432,0,168,13283,23,3210,10322
8,7,0.01,1000000,1.0,2032377,2,8112,1375496,23,999995,3531027
4,4,0.1,100000,0.5,635238,1,648,46973,23,5,1918598
4,7,0.1,10000,0.75,720355,0,816,572654,23,1302,2579076
9,3,0.05,100000,1.0,1978060,1,4200,3219150,23,17,3577295
4,7,0.2,100000,0.75,623747,1,216,9352,23,1989,2953678
7,7,0.01,10000,1.0,2137960,2,8376,1399236,23,10000,3093007
6,3,0.05,1000000,0.0,1985169,1,4200,3219150,23,6,3395752
8,6,0.2,1000000,1.0,625874,1,168,33,21,999896,3551579
4,6,0.1,100000,0.25,632751,1,216,21720,23,6,857476
7,5,0.01,10000,1.0,2822366,2,9840,1836189,23,10000,3575411
