id,target,epsilon,delta,tempo_inicio,tempo_fim,memoria,prediction
8,1,0.3,0.01,Sun Jul 25 03:48:56 -03 2021,Sun Jul 25 03:49:03 -03 2021,140
8,8,0.3,0.1,Sun Jul 25 03:49:04 -03 2021,Sun Jul 25 03:49:06 -03 2021,2
14,0,0.1,0.05,Sun Jul 25 03:49:07 -03 2021,Sun Jul 25 03:49:14 -03 2021,1516268
4,8,0.2,0.01,Sun Jul 25 03:49:15 -03 2021,Sun Jul 25 03:49:17 -03 2021,2
10,8,0.3,0.05,Sun Jul 25 03:49:18 -03 2021,Sun Jul 25 03:49:20 -03 2021,2
19,8,0.2,0.1,Sun Jul 25 03:49:21 -03 2021,Sun Jul 25 03:49:23 -03 2021,2
15,0,0.1,0.1,Sun Jul 25 03:49:24 -03 2021,Sun Jul 25 03:49:30 -03 2021,1446715
8,8,0.4,0.01,Sun Jul 25 03:49:31 -03 2021,Sun Jul 25 03:49:33 -03 2021,2
19,0,0.2,0.01,Sun Jul 25 03:49:34 -03 2021,Sun Jul 25 03:49:44 -03 2021,1487032
4,8,0.4,0.05,Sun Jul 25 03:49:45 -03 2021,Sun Jul 25 03:49:47 -03 2021,2
11,8,0.4,0.01,Sun Jul 25 03:49:48 -03 2021,Sun Jul 25 03:49:50 -03 2021,2
16,8,0.2,0.05,Sun Jul 25 03:49:51 -03 2021,Sun Jul 25 03:49:53 -03 2021,2
